44.0505,14197.29395
72.0812,38155.57422
86.0967,2937.697998
100.1121,168383.2031
101.115,11035.66992
107.0491,34383.19141
108.0523,2239.568359
250.1099,20539.73438
251.1126,3773.804688
296.1023,1826.447021
